UNITID,PSGRTYPE,XPGREVCT,PGREVCT,XPGEXCLU,PGEXCLU,XPGADJCT,PGADJCT,XPGCMBAC,PGCMBAC,XPGCMOBA,PGCMOBA,XPGCMTOT,PGCMTOT,XSSREVCT,SSREVCT,XSSEXCLU,SSEXCLU,XSSADJCT,SSADJCT,XSSCMBAC,SSCMBAC,XSSCMOBA,SSCMOBA,XSSCMTOT,SSCMTOT,XNRREVCT,NRREVCT,XNREXCLU,NREXCLU,XNRADJCT,NRADJCT,XNRCMBAC,NRCMBAC,XNRCMOBA,NRCMOBA,XNRCMTOT,NRCMTOT,XTTREVCT,TTREVCT,XTTEXCLU,TTEXCLU,XTTADJCT,TTADJCT,XTTCMBAC,TTCMBAC,XTTCMOBA,TTCMOBA,XTTCMTOT,TTCMTOT 
198950, 2,"R",135,"Z",0,"R",135,"R",80,"R",0,"R",80,"R",101,"Z",0,"R",101,"R",67,"R",0,"R",67,"R",158,"Z",0,"R",158,"R",109,"R",0,"R",109,"R",394,"R",0,"R",394,"R",256,"R",0,"R",256
198969, 1,"R",192,"R",0,"R",192,"R",47,"R",2,"R",49,"R",94,"R",0,"R",94,"R",44,"R",0,"R",44,"R",115,"R",0,"R",115,"R",68,"R",0,"R",68,"R",401,"R",0,"R",401,"R",159,"R",2,"R",161
198969, 2,"R",191,"Z",0,"R",191,"R",46,"R",2,"R",48,"R",94,"Z",0,"R",94,"R",44,"R",0,"R",44,"R",115,"Z",0,"R",115,"R",68,"R",0,"R",68,"R",400,"R",0,"R",400,"R",158,"R",2,"R",160
198969, 3,"R",1,"Z",0,"R",1,"R",1,"R",0,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1
198978, 1,"R",1075,"R",0,"R",1075,"R",5,"R",194,"R",199,"R",42,"R",0,"R",42,"R",0,"R",20,"R",20,"R",146,"R",0,"R",146,"R",0,"R",18,"R",18,"R",1263,"R",0,"R",1263,"R",5,"R",232,"R",237
198978, 2,"R",83,"Z",0,"R",83,"R",5,"R",0,"R",5,"R",2,"Z",0,"R",2,"R",0,"R",0,"R",0,"R",11,"Z",0,"R",11,"R",0,"R",0,"R",0,"R",96,"R",0,"R",96,"R",5,"R",0,"R",5
198978, 3,"R",992,"Z",0,"R",992,"Z",0,"R",194,"R",194,"R",40,"Z",0,"R",40,"Z",0,"R",20,"R",20,"R",135,"Z",0,"R",135,"Z",0,"R",18,"R",18,"R",1167,"R",0,"R",1167,"R",0,"R",232,"R",232
198987, 4,"R",115,"Z",0,"R",115,"A",,"A",,"R",13,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",98,"Z",0,"R",98,"A",,"A",,"R",22,"R",213,"R",0,"R",213,"A",,"A",,"R",35
199005, 4,"R",15,"Z",0,"R",15,"A",,"A",,"R",15,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",5,"Z",0,"R",5,"A",,"A",,"R",2,"R",23,"R",0,"R",23,"A",,"A",,"R",20
199023, 4,"R",37,"Z",0,"R",37,"A",,"A",,"R",15,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",15,"Z",0,"R",15,"A",,"A",,"R",13,"R",52,"R",0,"R",52,"A",,"A",,"R",28
199032, 1,"R",71,"R",0,"R",71,"R",21,"R",0,"R",21,"R",73,"R",0,"R",73,"R",33,"R",0,"R",33,"R",31,"R",0,"R",31,"R",17,"R",0,"R",17,"R",175,"R",0,"R",175,"R",71,"R",0,"R",71
199032, 2,"R",71,"Z",0,"R",71,"R",21,"R",0,"R",21,"R",73,"Z",0,"R",73,"R",33,"R",0,"R",33,"R",28,"Z",0,"R",28,"R",17,"R",0,"R",17,"R",172,"R",0,"R",172,"R",71,"R",0,"R",71
199032, 3,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",3,"Z",0,"R",3,"Z",0,"R",0,"Z",0,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0
199069, 1,"R",144,"R",0,"R",144,"R",63,"R",3,"R",66,"R",48,"R",0,"R",48,"R",28,"R",0,"R",28,"R",84,"R",0,"R",84,"R",34,"R",3,"R",37,"R",276,"R",0,"R",276,"R",125,"R",6,"R",131
199069, 2,"R",142,"Z",0,"R",142,"R",63,"R",1,"R",64,"R",48,"Z",0,"R",48,"R",28,"R",0,"R",28,"R",83,"Z",0,"R",83,"R",34,"R",3,"R",37,"R",273,"R",0,"R",273,"R",125,"R",4,"R",129
199069, 3,"R",2,"Z",0,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"Z",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",0,"R",2,"R",2
199078, 4,"R",33,"Z",0,"R",33,"A",,"A",,"R",9,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",10,"Z",0,"R",10,"A",,"A",,"R",4,"R",45,"R",0,"R",45,"A",,"A",,"R",15
199087, 4,"R",90,"Z",0,"R",90,"A",,"A",,"R",45,"R",6,"Z",0,"R",6,"A",,"A",,"R",2,"R",106,"Z",0,"R",106,"A",,"A",,"R",59,"R",202,"R",0,"R",202,"A",,"A",,"R",106
199102, 1,"R",1479,"R",6,"R",1473,"R",740,"R",0,"R",740,"R",407,"R",1,"R",406,"R",237,"R",0,"R",237,"R",399,"R",0,"R",399,"R",282,"R",0,"R",282,"R",2285,"R",7,"R",2278,"R",1259,"R",0,"R",1259
199102, 2,"R",1479,"R",6,"R",1473,"R",740,"R",0,"R",740,"R",407,"R",1,"R",406,"R",237,"R",0,"R",237,"R",399,"R",0,"R",399,"R",282,"R",0,"R",282,"R",2285,"R",7,"R",2278,"R",1259,"R",0,"R",1259
199111, 1,"R",210,"R",0,"R",210,"R",108,"R",0,"R",108,"R",94,"R",0,"R",94,"R",61,"R",0,"R",61,"R",343,"R",1,"R",342,"R",186,"R",0,"R",186,"R",647,"R",1,"R",646,"R",355,"R",0,"R",355
199111, 2,"R",210,"R",0,"R",210,"R",108,"R",0,"R",108,"R",94,"R",0,"R",94,"R",61,"R",0,"R",61,"R",343,"R",1,"R",342,"R",186,"R",0,"R",186,"R",647,"R",1,"R",646,"R",355,"R",0,"R",355
199120, 1,"R",921,"R",1,"R",920,"R",825,"R",0,"R",825,"R",612,"R",0,"R",612,"R",569,"R",0,"R",569,"R",2822,"R",3,"R",2819,"R",2612,"R",0,"R",2612,"R",4355,"R",4,"R",4351,"R",4006,"R",0,"R",4006
199120, 2,"R",921,"R",1,"R",920,"R",825,"R",0,"R",825,"R",612,"R",0,"R",612,"R",569,"R",0,"R",569,"R",2822,"R",3,"R",2819,"R",2612,"R",0,"R",2612,"R",4355,"R",4,"R",4351,"R",4006,"R",0,"R",4006
199139, 1,"R",1081,"R",0,"R",1081,"R",691,"R",0,"R",691,"R",720,"R",2,"R",718,"R",506,"R",0,"R",506,"R",1554,"R",2,"R",1552,"R",1072,"R",0,"R",1072,"R",3355,"R",4,"R",3351,"R",2269,"R",0,"R",2269
199139, 2,"R",1081,"R",0,"R",1081,"R",691,"R",0,"R",691,"R",720,"R",2,"R",718,"R",506,"R",0,"R",506,"R",1554,"R",2,"R",1552,"R",1072,"R",0,"R",1072,"R",3355,"R",4,"R",3351,"R",2269,"R",0,"R",2269
199148, 1,"R",1535,"R",0,"R",1535,"R",861,"R",0,"R",861,"R",410,"R",0,"R",410,"R",249,"R",0,"R",249,"R",823,"R",1,"R",822,"R",492,"R",0,"R",492,"R",2768,"R",1,"R",2767,"R",1602,"R",0,"R",1602
199148, 2,"R",1535,"R",0,"R",1535,"R",861,"R",0,"R",861,"R",410,"R",0,"R",410,"R",249,"R",0,"R",249,"R",823,"R",1,"R",822,"R",492,"R",0,"R",492,"R",2768,"R",1,"R",2767,"R",1602,"R",0,"R",1602
199157, 1,"R",975,"R",0,"R",975,"R",429,"R",0,"R",429,"R",161,"R",0,"R",161,"R",86,"R",0,"R",86,"R",128,"R",0,"R",128,"R",66,"R",0,"R",66,"R",1264,"R",0,"R",1264,"R",581,"R",0,"R",581
199157, 2,"R",975,"Z",0,"R",975,"R",429,"R",0,"R",429,"R",161,"Z",0,"R",161,"R",86,"R",0,"R",86,"R",128,"Z",0,"R",128,"R",66,"R",0,"R",66,"R",1264,"R",0,"R",1264,"R",581,"R",0,"R",581
199184, 1,"R",41,"R",0,"R",41,"R",30,"R",0,"R",30,"R",37,"R",0,"R",37,"R",30,"R",0,"R",30,"R",95,"R",0,"R",95,"R",77,"R",0,"R",77,"R",173,"R",0,"R",173,"R",137,"R",0,"R",137
199184, 2,"R",41,"Z",0,"R",41,"R",30,"R",0,"R",30,"R",37,"Z",0,"R",37,"R",30,"R",0,"R",30,"R",94,"Z",0,"R",94,"R",77,"R",0,"R",77,"R",172,"R",0,"R",172,"R",137,"R",0,"R",137
199184, 3,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
199193, 1,"R",894,"R",0,"R",894,"R",690,"R",22,"R",712,"R",945,"R",0,"R",945,"R",768,"R",15,"R",783,"R",2949,"R",2,"R",2947,"R",2518,"R",38,"R",2556,"R",4788,"R",2,"R",4786,"R",3976,"R",75,"R",4051
199193, 2,"R",856,"R",0,"R",856,"R",687,"R",0,"R",687,"R",919,"R",0,"R",919,"R",767,"R",0,"R",767,"R",2873,"R",1,"R",2872,"R",2509,"R",0,"R",2509,"R",4648,"R",1,"R",4647,"R",3963,"R",0,"R",3963
199193, 3,"R",38,"R",0,"R",38,"R",3,"R",22,"R",25,"R",26,"R",0,"R",26,"R",1,"R",15,"R",16,"R",76,"R",1,"R",75,"R",9,"R",38,"R",47,"R",140,"R",1,"R",139,"R",13,"R",75,"R",88
199209, 1,"R",189,"R",0,"R",189,"R",65,"R",2,"R",67,"R",68,"R",0,"R",68,"R",28,"R",0,"R",28,"R",72,"R",0,"R",72,"R",36,"R",2,"R",38,"R",329,"R",0,"R",329,"R",129,"R",4,"R",133
199209, 2,"R",189,"Z",0,"R",189,"R",65,"R",2,"R",67,"R",68,"Z",0,"R",68,"R",28,"R",0,"R",28,"R",72,"Z",0,"R",72,"R",36,"R",2,"R",38,"R",329,"R",0,"R",329,"R",129,"R",4,"R",133
199218, 1,"R",520,"R",1,"R",519,"R",350,"R",0,"R",350,"R",501,"R",0,"R",501,"R",350,"R",0,"R",350,"R",1116,"R",1,"R",1115,"R",810,"R",0,"R",810,"R",2137,"R",2,"R",2135,"R",1510,"R",0,"R",1510
199218, 2,"R",520,"R",1,"R",519,"R",350,"R",0,"R",350,"R",501,"R",0,"R",501,"R",350,"R",0,"R",350,"R",1116,"R",1,"R",1115,"R",810,"R",0,"R",810,"R",2137,"R",2,"R",2135,"R",1510,"R",0,"R",1510
199263, 4,"R",14,"Z",0,"R",14,"A",,"A",,"R",7,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",3,"Z",0,"R",3,"A",,"A",,"R",1,"R",17,"R",0,"R",17,"A",,"A",,"R",8
199272, 1,"R",107,"R",0,"R",107,"R",44,"R",0,"R",44,"R",58,"R",0,"R",58,"R",26,"R",0,"R",26,"R",38,"R",0,"R",38,"R",20,"R",0,"R",20,"R",203,"R",0,"R",203,"R",90,"R",0,"R",90
199272, 2,"R",107,"Z",0,"R",107,"R",44,"R",0,"R",44,"R",58,"Z",0,"R",58,"R",26,"R",0,"R",26,"R",38,"Z",0,"R",38,"R",20,"R",0,"R",20,"R",203,"R",0,"R",203,"R",90,"R",0,"R",90
199281, 1,"R",632,"R",0,"R",632,"R",241,"R",0,"R",241,"R",161,"R",0,"R",161,"R",88,"R",0,"R",88,"R",229,"R",0,"R",229,"R",126,"R",0,"R",126,"R",1022,"R",0,"R",1022,"R",455,"R",0,"R",455
199281, 2,"R",632,"Z",0,"R",632,"R",241,"R",0,"R",241,"R",161,"Z",0,"R",161,"R",88,"R",0,"R",88,"R",229,"Z",0,"R",229,"R",126,"R",0,"R",126,"R",1022,"R",0,"R",1022,"R",455,"R",0,"R",455
199306, 1,"R",150,"R",0,"R",150,"R",68,"R",0,"R",68,"R",91,"R",0,"R",91,"R",38,"R",0,"R",38,"R",36,"R",0,"R",36,"R",12,"R",0,"R",12,"R",277,"R",0,"R",277,"R",118,"R",0,"R",118
199306, 2,"R",150,"Z",0,"R",150,"R",68,"R",0,"R",68,"R",91,"Z",0,"R",91,"R",38,"R",0,"R",38,"R",36,"Z",0,"R",36,"R",12,"R",0,"R",12,"R",277,"R",0,"R",277,"R",118,"R",0,"R",118
199324, 4,"R",28,"Z",0,"R",28,"A",,"A",,"R",9,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",32,"Z",0,"R",32,"A",,"A",,"R",16,"R",60,"R",0,"R",60,"A",,"A",,"R",25
199333, 4,"R",394,"Z",0,"R",394,"A",,"A",,"R",78,"R",10,"Z",0,"R",10,"A",,"A",,"R",3,"R",275,"Z",0,"R",275,"A",,"A",,"R",112,"R",679,"R",0,"R",679,"A",,"A",,"R",193
199412, 1,"R",124,"R",0,"R",124,"R",77,"R",0,"R",77,"R",97,"R",0,"R",97,"R",57,"R",0,"R",57,"R",162,"R",2,"R",160,"R",117,"R",0,"R",117,"R",383,"R",2,"R",381,"R",251,"R",0,"R",251
199412, 2,"R",124,"R",0,"R",124,"R",77,"R",0,"R",77,"R",97,"R",0,"R",97,"R",57,"R",0,"R",57,"R",162,"R",2,"R",160,"R",117,"R",0,"R",117,"R",383,"R",2,"R",381,"R",251,"R",0,"R",251
199421, 4,"R",117,"Z",0,"R",117,"A",,"A",,"R",58,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",79,"Z",0,"R",79,"A",,"A",,"R",47,"R",196,"R",0,"R",196,"A",,"A",,"R",105
199449, 4,"R",128,"Z",0,"R",128,"A",,"A",,"R",46,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",48,"Z",0,"R",48,"A",,"A",,"R",26,"R",176,"R",0,"R",176,"A",,"A",,"R",72
199458, 1,"R",31,"R",0,"R",31,"R",11,"R",0,"R",11,"R",10,"R",0,"R",10,"R",6,"R",0,"R",6,"R",13,"R",0,"R",13,"R",4,"R",2,"R",6,"R",54,"R",0,"R",54,"R",21,"R",2,"R",23
199458, 2,"R",29,"Z",0,"R",29,"R",11,"R",0,"R",11,"R",10,"Z",0,"R",10,"R",6,"R",0,"R",6,"R",10,"Z",0,"R",10,"R",4,"R",0,"R",4,"R",49,"R",0,"R",49,"R",21,"R",0,"R",21
199458, 3,"R",2,"Z",0,"R",2,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"Z",0,"R",2,"R",2,"R",5,"R",0,"R",5,"R",0,"R",2,"R",2
199467, 4,"R",8,"Z",0,"R",8,"A",,"A",,"R",1,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",6,"Z",0,"R",6,"A",,"A",,"R",2,"R",14,"R",0,"R",14,"A",,"A",,"R",3
199476, 4,"R",117,"Z",0,"R",117,"A",,"A",,"R",31,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",20,"Z",0,"R",20,"A",,"A",,"R",10,"R",137,"R",0,"R",137,"A",,"A",,"R",41
199485, 4,"R",91,"R",0,"R",91,"A",,"A",,"R",26,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",76,"R",1,"R",75,"A",,"A",,"R",21,"R",167,"R",1,"R",166,"A",,"A",,"R",47
199494, 4,"R",266,"Z",0,"R",266,"A",,"A",,"R",79,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",280,"Z",0,"R",280,"A",,"A",,"R",85,"R",546,"R",0,"R",546,"A",,"A",,"R",164
199582, 1,"R",249,"R",0,"R",249,"R",47,"R",0,"R",47,"R",21,"R",0,"R",21,"R",2,"R",0,"R",2,"R",67,"R",0,"R",67,"R",18,"R",45,"R",63,"R",337,"R",0,"R",337,"R",67,"R",45,"R",112
199582, 2,"R",249,"Z",0,"R",249,"R",47,"R",0,"R",47,"R",21,"Z",0,"R",21,"R",2,"R",0,"R",2,"R",67,"Z",0,"R",67,"R",18,"R",45,"R",63,"R",337,"R",0,"R",337,"R",67,"R",45,"R",112
199607, 1,"R",91,"R",0,"R",91,"R",47,"R",0,"R",47,"R",31,"R",0,"R",31,"R",17,"R",0,"R",17,"R",38,"R",0,"R",38,"R",26,"R",0,"R",26,"R",160,"R",0,"R",160,"R",90,"R",0,"R",90
199607, 2,"R",91,"Z",0,"R",91,"R",47,"R",0,"R",47,"R",31,"Z",0,"R",31,"R",17,"R",0,"R",17,"R",38,"Z",0,"R",38,"R",26,"R",0,"R",26,"R",160,"R",0,"R",160,"R",90,"R",0,"R",90
199625, 4,"R",49,"Z",0,"R",49,"A",,"A",,"R",30,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",52,"Z",0,"R",52,"A",,"A",,"R",23,"R",101,"R",0,"R",101,"A",,"A",,"R",53
199634, 4,"R",132,"Z",0,"R",132,"A",,"A",,"R",49,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",200,"Z",0,"R",200,"A",,"A",,"R",110,"R",332,"R",0,"R",332,"A",,"A",,"R",159
199643, 1,"R",410,"R",0,"R",410,"R",80,"R",0,"R",80,"R",36,"R",0,"R",36,"R",3,"R",0,"R",3,"R",43,"R",0,"R",43,"R",16,"R",0,"R",16,"R",489,"R",0,"R",489,"R",99,"R",0,"R",99
199643, 2,"R",410,"Z",0,"R",410,"R",80,"R",0,"R",80,"R",36,"Z",0,"R",36,"R",3,"R",0,"R",3,"R",43,"Z",0,"R",43,"R",16,"R",0,"R",16,"R",489,"R",0,"R",489,"R",99,"R",0,"R",99
199689, 4,"R",11,"Z",0,"R",11,"A",,"A",,"R",6,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",14,"R",0,"R",14,"A",,"A",,"R",9
199698, 1,"R",100,"R",0,"R",100,"R",32,"R",2,"R",34,"R",62,"R",0,"R",62,"R",16,"R",1,"R",17,"R",26,"R",0,"R",26,"R",0,"R",0,"R",0,"R",188,"R",0,"R",188,"R",48,"R",3,"R",51
199698, 2,"R",100,"Z",0,"R",100,"R",32,"R",2,"R",34,"R",62,"Z",0,"R",62,"R",16,"R",1,"R",17,"R",26,"Z",0,"R",26,"R",0,"R",0,"R",0,"R",188,"R",0,"R",188,"R",48,"R",3,"R",51
199722, 4,"R",24,"Z",0,"R",24,"A",,"A",,"R",13,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",25,"Z",0,"R",25,"A",,"A",,"R",12,"R",49,"R",0,"R",49,"A",,"A",,"R",25
199731, 4,"R",39,"Z",0,"R",39,"A",,"A",,"R",24,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",29,"Z",0,"R",29,"A",,"A",,"R",12,"R",69,"R",0,"R",69,"A",,"A",,"R",37
199740, 4,"R",22,"Z",0,"R",22,"A",,"A",,"R",12,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",24,"Z",0,"R",24,"A",,"A",,"R",21,"R",46,"R",0,"R",46,"A",,"A",,"R",33
199759, 1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56,"R",0,"R",56,"R",26,"R",0,"R",26,"R",56,"R",0,"R",56,"R",26,"R",0,"R",26
199759, 2,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",55,"Z",0,"R",55,"R",26,"R",0,"R",26,"R",55,"R",0,"R",55,"R",26,"R",0,"R",26
199759, 3,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
199768, 4,"R",192,"Z",0,"R",192,"A",,"A",,"R",20,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",173,"Z",0,"R",173,"A",,"A",,"R",8,"R",365,"R",0,"R",365,"A",,"A",,"R",28
199786, 4,"R",107,"Z",0,"R",107,"A",,"A",,"R",34,"R",16,"Z",0,"R",16,"A",,"A",,"R",0,"R",253,"Z",0,"R",253,"A",,"A",,"R",77,"R",376,"R",0,"R",376,"A",,"A",,"R",111
199795, 4,"R",48,"Z",0,"R",48,"A",,"A",,"R",25,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",21,"Z",0,"R",21,"A",,"A",,"R",12,"R",69,"R",0,"R",69,"A",,"A",,"R",37
199838, 4,"R",60,"Z",0,"R",60,"A",,"A",,"R",24,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",67,"Z",0,"R",67,"A",,"A",,"R",36,"R",127,"R",0,"R",127,"A",,"A",,"R",60
199847, 1,"R",103,"R",0,"R",103,"R",90,"R",0,"R",90,"R",152,"R",0,"R",152,"R",132,"R",0,"R",132,"R",1093,"R",1,"R",1092,"R",1002,"R",0,"R",1002,"R",1348,"R",1,"R",1347,"R",1224,"R",0,"R",1224
199847, 2,"R",103,"R",0,"R",103,"R",90,"R",0,"R",90,"R",152,"R",0,"R",152,"R",132,"R",0,"R",132,"R",1093,"R",1,"R",1092,"R",1002,"R",0,"R",1002,"R",1348,"R",1,"R",1347,"R",1224,"R",0,"R",1224
199856, 4,"R",578,"Z",0,"R",578,"A",,"A",,"R",154,"R",73,"Z",0,"R",73,"A",,"A",,"R",20,"R",997,"Z",0,"R",997,"A",,"A",,"R",343,"R",1648,"R",0,"R",1648,"A",,"A",,"R",517
199865, 1,"R",57,"R",0,"R",57,"R",24,"R",0,"R",24,"R",37,"R",0,"R",37,"R",19,"R",0,"R",19,"R",52,"R",0,"R",52,"R",20,"R",0,"R",20,"R",146,"R",0,"R",146,"R",63,"R",0,"R",63
199865, 2,"R",57,"Z",0,"R",57,"R",24,"R",0,"R",24,"R",37,"Z",0,"R",37,"R",19,"R",0,"R",19,"R",52,"Z",0,"R",52,"R",20,"R",0,"R",20,"R",146,"R",0,"R",146,"R",63,"R",0,"R",63
199892, 4,"R",72,"Z",0,"R",72,"A",,"A",,"R",27,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",80,"Z",0,"R",80,"A",,"A",,"R",59,"R",152,"R",0,"R",152,"A",,"A",,"R",86
199908, 4,"R",49,"Z",0,"R",49,"A",,"A",,"R",18,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",21,"Z",0,"R",21,"A",,"A",,"R",7,"R",70,"R",0,"R",70,"A",,"A",,"R",25
199926, 4,"R",169,"Z",0,"R",169,"A",,"A",,"R",82,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",125,"Z",0,"R",125,"A",,"A",,"R",72,"R",294,"R",0,"R",294,"A",,"A",,"R",154
199953, 4,"R",36,"Z",0,"R",36,"A",,"A",,"R",14,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",21,"Z",0,"R",21,"A",,"A",,"R",5,"R",59,"R",0,"R",59,"A",,"A",,"R",21
199962, 1,"R",524,"R",0,"R",524,"R",204,"R",0,"R",204,"R",216,"R",0,"R",216,"R",109,"R",0,"R",109,"R",331,"R",0,"R",331,"R",188,"R",0,"R",188,"R",1071,"R",0,"R",1071,"R",501,"R",0,"R",501
199962, 2,"R",524,"Z",0,"R",524,"R",204,"R",0,"R",204,"R",216,"Z",0,"R",216,"R",109,"R",0,"R",109,"R",331,"Z",0,"R",331,"R",188,"R",0,"R",188,"R",1071,"R",0,"R",1071,"R",501,"R",0,"R",501
199971, 1,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0
199971, 2,"R",7,"Z",0,"R",7,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0
199980, 4,"R",94,"Z",0,"R",94,"A",,"A",,"R",63,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",21,"Z",0,"R",21,"A",,"A",,"R",15,"R",115,"R",0,"R",115,"A",,"A",,"R",78
199999, 1,"R",725,"R",0,"R",725,"R",332,"R",0,"R",332,"R",100,"R",0,"R",100,"R",54,"R",0,"R",54,"R",108,"R",0,"R",108,"R",67,"R",0,"R",67,"R",933,"R",0,"R",933,"R",453,"R",0,"R",453
199999, 2,"R",725,"Z",0,"R",725,"R",332,"R",0,"R",332,"R",100,"Z",0,"R",100,"R",54,"R",0,"R",54,"R",108,"Z",0,"R",108,"R",67,"R",0,"R",67,"R",933,"R",0,"R",933,"R",453,"R",0,"R",453
200004, 1,"R",839,"R",0,"R",839,"R",442,"R",0,"R",442,"R",405,"R",1,"R",404,"R",248,"R",0,"R",248,"R",736,"R",2,"R",734,"R",478,"R",0,"R",478,"R",1980,"R",3,"R",1977,"R",1168,"R",0,"R",1168
200004, 2,"R",839,"R",0,"R",839,"R",442,"R",0,"R",442,"R",405,"R",1,"R",404,"R",248,"R",0,"R",248,"R",736,"R",2,"R",734,"R",478,"R",0,"R",478,"R",1980,"R",3,"R",1977,"R",1168,"R",0,"R",1168
200013, 1,"R",14,"R",0,"R",14,"R",0,"R",8,"R",8,"R",4,"R",0,"R",4,"R",0,"R",2,"R",2,"R",1,"R",0,"R",1,"R",0,"R",1,"R",1,"R",19,"R",0,"R",19,"R",0,"R",11,"R",11
200013, 3,"R",14,"Z",0,"R",14,"Z",0,"R",8,"R",8,"R",4,"Z",0,"R",4,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",19,"R",0,"R",19,"R",0,"R",11,"R",11
200022, 1,"R",189,"R",0,"R",189,"R",0,"R",71,"R",71,"R",73,"R",0,"R",73,"R",1,"R",34,"R",35,"R",500,"R",0,"R",500,"R",7,"R",253,"R",260,"R",762,"R",0,"R",762,"R",8,"R",358,"R",366
200022, 3,"R",189,"Z",0,"R",189,"R",0,"R",71,"R",71,"R",73,"Z",0,"R",73,"R",1,"R",34,"R",35,"R",500,"Z",0,"R",500,"R",7,"R",253,"R",260,"R",762,"R",0,"R",762,"R",8,"R",358,"R",366
200059, 1,"R",49,"R",0,"R",49,"R",10,"R",5,"R",15,"R",21,"R",0,"R",21,"R",6,"R",1,"R",7,"R",119,"R",0,"R",119,"R",52,"R",8,"R",60,"R",189,"R",0,"R",189,"R",68,"R",14,"R",82
200059, 2,"R",35,"Z",0,"R",35,"R",8,"R",1,"R",9,"R",18,"Z",0,"R",18,"R",5,"R",1,"R",6,"R",100,"Z",0,"R",100,"R",48,"R",3,"R",51,"R",153,"R",0,"R",153,"R",61,"R",5,"R",66
200059, 3,"R",14,"Z",0,"R",14,"R",2,"R",4,"R",6,"R",3,"Z",0,"R",3,"R",1,"R",0,"R",1,"R",19,"Z",0,"R",19,"R",4,"R",5,"R",9,"R",36,"R",0,"R",36,"R",7,"R",9,"R",16
200086, 1,"R",26,"R",0,"R",26,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",0,"R",15,"R",0,"R",5,"R",5,"R",41,"R",0,"R",41,"R",2,"R",5,"R",7
